,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
6185,9574936,Convenient Place in Midtown,49566321,Manhattan,Hell's Kitchen,40.76515,-73.9847,Shared room,100,2,18,0.41,365
6186,9574953,Beautiful 2BR Apt in Williamsburg,4025647,Brooklyn,Williamsburg,40.71259,-73.96037,Entire home/apt,200,7,3,0.08,216
6187,9575089,2 Bedroom Private Garden Apartment,48966726,Brooklyn,Crown Heights,40.66996,-73.94989,Entire home/apt,160,2,35,0.9,8
6188,9575567,20 Minutes to Manhattan,7252221,Brooklyn,Flatbush,40.65221,-73.96289,Private room,55,14,5,0.24,21
6189,9575903,"Heart of Crown Heights, 15 min to Manhattan",1115741,Brooklyn,Crown Heights,40.67228,-73.9573,Entire home/apt,130,30,6,0.14,8
6190,9576278,NEW CLEAN COMFORTABLE PRIVATE ROOM,21091779,Brooklyn,Bedford-Stuyvesant,40.68664,-73.92318,Private room,49,1,113,2.89,288
6191,9576478,Angelina,49572701,Manhattan,Harlem,40.80948,-73.94739,Entire home/apt,245,3,69,1.61,226
6192,9576812,Spectacular Designer Loft,4562182,Manhattan,Harlem,40.81246,-73.94506,Entire home/apt,250,30,57,1.32,224
6193,9577006,Private Bedroom,44620317,Queens,Corona,40.73703,-73.85861,Private room,55,2,33,0.75,280
6194,9577296,1BD in West Village,49577355,Manhattan,West Village,40.74029,-74.00578,Entire home/apt,225,2,185,4.24,250
6195,9577777,Large 1 BR bright designer gem,1439333,Manhattan,West Village,40.73866,-74.00063,Entire home/apt,220,6,79,1.9,81
6196,9577968,Cozy BR | Private Floor & Terrace,3389541,Brooklyn,Crown Heights,40.67859,-73.96076,Private room,75,1,117,2.82,96
6197,9578325,"Lovely, Cozy Loft Carroll Gardens",1407251,Brooklyn,Gowanus,40.67924,-73.98718,Entire home/apt,129,1,120,2.73,275
6198,9579542,Large and Sunny Artistic Apt / City Center,49287218,Manhattan,Hell's Kitchen,40.76661,-73.98439,Entire home/apt,179,2,27,0.63,8
6199,9587933,Old World in New York with Location! Location!,47933513,Manhattan,Upper East Side,40.78039,-73.95863,Entire home/apt,166,2,8,0.39,3
6200,9590519,Fun Spacious Midtown Apt near U.N. & Central Park,49383811,Manhattan,Midtown,40.75435,-73.96729,Entire home/apt,150,1,142,3.52,58
6201,9591913,"New Studio, 10 mn to Manhattan, Clinton Hill",34503055,Brooklyn,Clinton Hill,40.68275,-73.96705,Entire home/apt,105,14,9,0.21,285
6202,9594995,Beautiful private 1BR apt in Harlem,49661200,Manhattan,Harlem,40.82458,-73.95038,Entire home/apt,150,1,287,6.57,198
6203,9596708,BEAUTIFUL WHITE BEDROOM/TIMES SQUARE/8 AVE,47705853,Manhattan,Hell's Kitchen,40.75452,-73.99267,Private room,199,2,93,2.14,232
6204,9596854,Large Bright 1 bdr in newly renovated building,21498793,Brooklyn,Crown Heights,40.67726,-73.95928,Entire home/apt,135,3,21,0.56,15
6205,9597031,Cozy Apartment 20 min to Manhattan!,49671297,Queens,Ridgewood,40.70777,-73.898,Entire home/apt,100,3,27,0.63,107
6206,9597111,BEAUTIFUL SMALL BEDROOM/TIMES SQUARE/8 AVENUE,47705853,Manhattan,Hell's Kitchen,40.75429,-73.99198,Private room,99,2,5,0.11,252
6207,9597325,Perfect Studio in Brooklyn/Queens,2736439,Queens,Maspeth,40.71382,-73.91282,Entire home/apt,89,3,54,1.26,331
6208,9597627,Beautiful Room - 20 min. to Lower Manhattan,37450458,Brooklyn,Bedford-Stuyvesant,40.68125,-73.91272,Private room,77,1,118,2.74,216
6209,9602518,Beautifully Private Brooklyn Apt,11491789,Brooklyn,Williamsburg,40.70721,-73.93957,Entire home/apt,190,4,64,1.54,159
6210,9603611,Light-filled Artist Loft in the heart of Bushwick,47710992,Brooklyn,Bushwick,40.70831,-73.92095,Entire home/apt,115,2,9,0.27,1
6211,9603803,Brooklyn Charm,23193,Brooklyn,Bedford-Stuyvesant,40.68777,-73.9387,Private room,40,2,5,0.12,87
6212,9609049,Modern Apt in Williamsburg-roofdeck,2816129,Brooklyn,Greenpoint,40.71984,-73.95386,Entire home/apt,200,4,25,0.58,6
6213,9609800,"*Huge, Clean & Spacious Stay in NYC*",12651062,Manhattan,Washington Heights,40.83625,-73.93753,Private room,50,3,2,0.05,5
6214,9611586,Modern Minimal Central Chelsea Loft,8797100,Manhattan,Chelsea,40.74361,-73.99503,Entire home/apt,235,4,107,2.98,27
6215,9612938,Studio apt in Historic House Museum,49736436,Manhattan,Washington Heights,40.83549,-73.93968,Entire home/apt,120,3,10,0.7,244
6216,9613465,Central Park - Cozy Room for 2,37626481,Manhattan,Upper West Side,40.79622,-73.97059,Private room,109,1,113,2.58,197
6217,9614378,"Hip, Young & Fabulous Midtown",49742527,Manhattan,Midtown,40.75246,-73.97171,Entire home/apt,150,4,76,1.79,299
6218,9614785,Serene in Sunset,6040624,Brooklyn,Sunset Park,40.6454,-74.00782,Entire home/apt,155,1,138,3.14,225
6219,9615727,Slice of paradise in Bushwick!,3501254,Brooklyn,Bushwick,40.70393,-73.9284,Private room,50,5,1,0.02,66
6220,9617219,Studio One Deluxe Private Room (private bathroom),47784768,Brooklyn,Brownsville,40.66374,-73.91733,Private room,79,2,70,1.6,253
6221,9618477,Warm Warm Wooded Quiet City Escape,38284667,Manhattan,East Village,40.72888,-73.98193,Entire home/apt,160,160,2,0.05,363
6222,9618986,1 Bedrom Apt(One Block From Subway),49764808,Brooklyn,Bedford-Stuyvesant,40.67695,-73.91567,Entire home/apt,99,2,96,2.5,357
6223,9619848,Beautiful apt 2 blocks from Central Park,1509237,Manhattan,East Harlem,40.79686,-73.9459,Entire home/apt,199,2,5,0.12,177
6224,9623722,One of a Kind Duplex Garden Apt,518931,Manhattan,Harlem,40.80263,-73.94662,Entire home/apt,260,3,38,0.94,296
6225,9628471,Peaceful Brooklyn Sancutary,2247187,Brooklyn,Bedford-Stuyvesant,40.68545,-73.95883,Private room,45,25,1,0.05,19
6226,9630295,Beautiful Bed Stuy Brownstone Subl,49807145,Brooklyn,Bedford-Stuyvesant,40.68379,-73.94648,Private room,60,60,34,0.79,189
6227,9630342,Quiet Studio in Prime East Village,49807312,Manhattan,East Village,40.72554,-73.9838,Entire home/apt,107,3,19,0.44,72
6228,9631380,Doorman Laundry Large Studio 5195,16098958,Manhattan,Hell's Kitchen,40.7659,-73.98674,Entire home/apt,230,30,1,0.12,281
6229,9633323,EmpireStateView one bedroom apart,23312516,Queens,Astoria,40.75697,-73.91847,Entire home/apt,130,3,39,0.89,331
6230,9635607,Suite Oasis - Luxurious & Cozy Apt,49831860,Brooklyn,Canarsie,40.6424,-73.91275,Entire home/apt,125,2,172,4.01,155
6231,9635981,Sweet apt by Prospect Park - 20 minutes from NYC,298841,Brooklyn,Windsor Terrace,40.65992,-73.98403,Private room,63,2,22,0.51,48
6232,9637937,Art Lovers Lower East Side 2bedroom,24298532,Manhattan,Lower East Side,40.72043,-73.98916,Private room,125,1,85,2.23,335
6233,9645073,Downtown Manhattan Modern Gem!!,49808435,Manhattan,Gramercy,40.73857,-73.98335,Entire home/apt,269,3,145,3.31,110
6234,9645934,Great NYC Apt in Forest Hills,2204011,Queens,Forest Hills,40.71322,-73.83493,Entire home/apt,100,4,11,0.31,15
6235,9647450,Be Comfy Loft Bedroom,47341341,Brooklyn,Midwood,40.61952,-73.96928,Private room,59,28,2,0.05,365
6236,9649558,Sunny with 2 large bedrooms,48576700,Brooklyn,Clinton Hill,40.69347,-73.967,Entire home/apt,173,2,179,4.18,228
6237,9652365,Sunny Room in Design Loft - Heart of Greenpoint,16356851,Brooklyn,Greenpoint,40.73419,-73.95905,Private room,115,5,24,0.56,179
6238,9652591,Cozy comfort minutes to Manhattan!,22855974,Queens,Astoria,40.76561,-73.9248,Private room,89,2,53,1.33,39
6239,9652949,REALLY HUGE&COZY ROOM ASTORIA 10 MIN TO MANHATTAN,433207,Queens,Astoria,40.76112,-73.9146,Private room,60,1,150,3.75,179
6240,9660751,1 BR in heart of East Village,45166068,Manhattan,East Village,40.72316,-73.9844,Entire home/apt,200,2,8,0.19,188
6241,9663062,Location Eden,3250450,Queens,Astoria,40.75806,-73.91345,Private room,43,30,3,0.08,310
6242,9668485,Private BR+Bath Near Central Park,49963831,Manhattan,East Harlem,40.79479,-73.94919,Private room,110,1,123,3.07,264
6243,9674142,1 bed in Chic Apt in Astoria NYC,49620552,Queens,Astoria,40.76768,-73.90986,Private room,59,1,156,3.59,208
6244,9674453,ENTIRE Chic Apt in Astoria NYC,49620552,Queens,Astoria,40.76923,-73.91203,Entire home/apt,239,3,8,0.19,274
6245,9674869,Cozy room in Chic Apt Astoria NY,49620552,Queens,Astoria,40.76933,-73.91164,Private room,49,1,14,0.32,89
6246,9675064,"Clean Quiet 2 Bedroom Apartment,  Private",49991005,Brooklyn,Canarsie,40.63013,-73.90809,Entire home/apt,90,2,214,4.89,82
6247,9676482,Sunny Loft Apartment 5 min. Walk to Pratt! #01401,9966670,Brooklyn,Bedford-Stuyvesant,40.68986,-73.95892,Entire home/apt,125,3,42,0.98,226
6248,9677912,"3 BR 2 BA Brownstone Duplex, Yard, sleeps 6, W/E +",50001799,Brooklyn,Bedford-Stuyvesant,40.69218,-73.93574,Entire home/apt,220,2,26,0.61,8
6249,9685865,Pvt Room W/Pvt Bathroom; NO KITCHEN!,50031308,Brooklyn,Midwood,40.63009,-73.96671,Private room,55,4,47,1.09,304
6250,9686167,Beautiful Large Bedroom on UWS !!,50032395,Manhattan,Upper West Side,40.80023,-73.96678,Private room,85,1,7,0.16,188
6251,9689359,Cozy & Modern ..... 2 Bedroom,50045329,Brooklyn,Dyker Heights,40.6186,-74.0071,Entire home/apt,160,3,52,1.2,291
6252,9695052,Owl's Landing - The Twins,50068597,Staten Island,Stapleton,40.63573,-74.0772,Private room,48,2,112,2.6,316
6253,9696139,BK Oasis- Private 1BD in Heart of Williamsburg,2024620,Brooklyn,Williamsburg,40.71753,-73.95742,Entire home/apt,350,2,9,0.27,130
6254,9696357,Huge 1BD near Central Park Sleeps 5,48678883,Manhattan,Upper East Side,40.76871,-73.95479,Entire home/apt,177,1,136,3.12,258
6255,9698992,-CLEAN ROOM - New Apartment - Manhattan,43298076,Manhattan,Harlem,40.82195,-73.95373,Private room,62,2,24,0.55,97
6256,9703075,2BR in Beautiful Brownstone!!!,38014669,Brooklyn,Bushwick,40.68996,-73.92046,Entire home/apt,113,7,38,0.94,355
6257,9707498,"Sunny, Quiet Home in Brooklyn's Best Area (Legal)",43438475,Brooklyn,South Slope,40.66759,-73.99009,Entire home/apt,120,3,152,3.6,180
6258,9707671,Cozy Apartment,14811787,Manhattan,Upper East Side,40.76675,-73.95144,Private room,135,2,10,0.23,339
6259,9707735,Entire 2 BR Williamsburg Apt (parking/near train),15647614,Brooklyn,Williamsburg,40.7162,-73.95384,Entire home/apt,175,1,11,0.36,37
6260,9708577,Miriams Place,50126257,Brooklyn,Borough Park,40.63692,-73.99063,Entire home/apt,300,2,51,2.06,297
6261,9710169,Doorman 1 bedroom GYM Deck Luxury!5203,16098958,Manhattan,Midtown,40.76601,-73.97789,Entire home/apt,170,30,1,0.04,332
6262,9712126,••BEST Manhattan Downtown Location!••,9339714,Manhattan,Gramercy,40.73304,-73.9843,Entire home/apt,140,3,103,2.46,270
6263,9712682,Brownstone 1 BR with Huge Backyard,2412806,Brooklyn,Fort Greene,40.68792,-73.97904,Entire home/apt,210,2,115,2.66,247
6264,9713594,Cozy roof top apartment,11575335,Brooklyn,Crown Heights,40.67762,-73.95764,Private room,95,2,9,0.21,342
6265,9713997,Extra BR in dreamlike soho loft,1317360,Manhattan,SoHo,40.72145,-74.00231,Private room,200,1,16,0.83,365
6266,9716437,Chill Gramercy Flat,956269,Manhattan,Gramercy,40.73725,-73.98439,Entire home/apt,195,3,19,0.43,34
6267,9720768,"Midtown Times Square bright room, private bath",31626212,Manhattan,Theater District,40.75699,-73.98493,Private room,125,3,141,3.29,226
6268,9720809,Centrally located Times Square large room,31626212,Manhattan,Midtown,40.74826,-73.98653,Private room,100,30,2,2.0,248
6269,9725232,"LUX Prospect Park Historic 1BR near 2,5,Q&B trains",290908,Brooklyn,Prospect-Lefferts Gardens,40.66195,-73.95275,Entire home/apt,125,6,155,3.54,155
6270,9725508,"Super Quiet, Your Oasis",16437254,Brooklyn,Boerum Hill,40.68788,-73.98551,Entire home/apt,123,30,10,0.27,246
6271,9726043,Family apt w/ junglegym-bed for kids,292084,Brooklyn,Kensington,40.64463,-73.97057,Entire home/apt,95,7,5,0.12,59
6272,9730117,Carriage House Loft with Fireplace,68890,Brooklyn,Bedford-Stuyvesant,40.68968,-73.95213,Entire home/apt,250,1,11,0.32,365
6273,9730432,Quiet Apartment in Sunset Park.,50207684,Brooklyn,Sunset Park,40.64962,-74.00028,Entire home/apt,95,3,74,1.72,251
6274,9731134,Peaceful Bohemian Studio,29877911,Manhattan,Harlem,40.79989,-73.95213,Entire home/apt,120,30,33,0.81,247
6275,9733741,Best Neighborhood Brand New 1 BDRM!,9408069,Manhattan,Lower East Side,40.72082,-73.98728,Entire home/apt,180,1,130,2.98,328
6276,9734068,"1 BED ROOM ACCOMMODATION 4, 5 GUEST",50189863,Manhattan,East Harlem,40.79566,-73.9448,Entire home/apt,110,1,198,4.58,250
6277,9736123,Spacious 1BR with river view in the heart of NYC,19135883,Manhattan,Kips Bay,40.74178,-73.97313,Entire home/apt,260,4,15,0.35,34
6278,9737064,Amazing 2 BR apt in West Village,33075414,Manhattan,West Village,40.73053,-74.00297,Entire home/apt,250,3,3,0.08,16
6279,9737840,2 Bedrooms & 2 Bathrooms Apt in Hell's Kitchen,40169737,Manhattan,Hell's Kitchen,40.76553,-73.98709,Entire home/apt,300,1,268,6.12,261
6280,9738193,Private Room in Gorgeous Loft Space,30968452,Brooklyn,Bushwick,40.68881,-73.92017,Private room,75,3,5,0.12,365
6281,9740010,PRIVATE STUDIO: L TRAIN WATERFRONT,389899,Brooklyn,Williamsburg,40.7179,-73.95938,Entire home/apt,146,28,208,4.8,200
6282,9745484,"Sun-filled 1 Bdrm, Above Subway",7230698,Manhattan,Harlem,40.82749,-73.94329,Entire home/apt,102,5,20,0.52,18
6283,9746604,Stylish 2BR ★ Sleeps 6 ★ C.Park,50279938,Manhattan,East Harlem,40.78857,-73.94328,Entire home/apt,190,2,118,2.74,237
6284,9747682,"Private, Serene, Exposed Brick Realness Brownstone",4018726,Brooklyn,Bedford-Stuyvesant,40.69297,-73.94522,Private room,63,3,6,2.77,60
6285,9748877,4 person private room in Spanish Harlem,24260658,Manhattan,East Harlem,40.79443,-73.93501,Private room,130,2,49,1.52,76
6286,9750139,Sunset Retreat - Charming Oasis,50292584,Brooklyn,Sunset Park,40.64218,-74.01175,Entire home/apt,90,2,75,1.84,364
6287,9751043,☆ Easy Access To The Best Of Brooklyn ☆,393473,Brooklyn,Bedford-Stuyvesant,40.69227,-73.95187,Entire home/apt,115,2,142,3.38,89
6288,9752005,A Quiet Room in the West Village,4173415,Manhattan,West Village,40.73737,-74.00591,Private room,90,1,103,2.4,239
6289,9754436,Awesome room in 2br design Apartment in LES,15231059,Manhattan,Lower East Side,40.7203,-73.98698,Private room,99,3,24,0.56,333
6290,9754968,Sunny Manhattan Apartment!!,10611392,Manhattan,East Harlem,40.79331,-73.94149,Entire home/apt,250,4,13,0.32,35
6291,9757875,NY Queens Penthouse Share = 1LOFT aka Queens' Loft,34861728,Queens,Kew Gardens,40.7092,-73.82984,Private room,65,7,8,0.18,320
6292,9758041,Spacious Williamsburg Beauty,50323495,Brooklyn,Williamsburg,40.70357,-73.9474,Entire home/apt,130,4,52,1.2,321
6293,9758378,Prospect Heights/Park slope condo next to the Park,50324962,Brooklyn,Prospect Heights,40.67545,-73.96884,Entire home/apt,250,30,13,0.34,319
6294,9759592,5 minutes to JFK airport bed/bath -room A,50331556,Queens,Rosedale,40.67836,-73.729,Private room,90,1,54,1.26,180
6295,9767424,Brooklyn's Finest - ML,50364039,Brooklyn,Williamsburg,40.71602,-73.96248,Entire home/apt,130,2,67,1.57,252
6296,9767864,Owl's Landing- The Loft,50068597,Staten Island,Tompkinsville,40.63661,-74.07868,Private room,40,2,157,3.67,324
6297,9769423,Garden Apartment at House on 11th,50372319,Brooklyn,Gowanus,40.66948,-73.9903,Entire home/apt,160,2,70,1.63,342
6298,9770459,Private room in Bed Stuy brownstone,49293531,Brooklyn,Bedford-Stuyvesant,40.68124,-73.94188,Private room,75,14,18,0.5,189
6299,9771893,Irving place -Elevator  Doorman 1 bed - 5152,16098958,Manhattan,Gramercy,40.73558,-73.9852,Entire home/apt,150,30,1,0.04,282
6300,9772152,Quaint West Chelsea Studio near it all. 3,47577639,Manhattan,Chelsea,40.74105,-74.00401,Entire home/apt,195,4,48,1.19,280
6301,9772539,Sky VieW Doorman Gym Pool!5171,16098958,Manhattan,Upper West Side,40.79569,-73.96583,Entire home/apt,275,30,1,0.02,332
6302,9775146,"Comfy 2BR + Outdoor patio/ Subway 2,3",50396427,Brooklyn,Prospect Heights,40.67702,-73.96445,Entire home/apt,128,28,12,0.31,256
6303,9777387,East village lovely bedroom!,502563,Manhattan,East Village,40.73052,-73.98461,Private room,130,3,134,3.08,23
6304,9777504,Industrial Williamsburg Loft with Awesome Rooftop!,9424650,Brooklyn,Williamsburg,40.71761,-73.95423,Entire home/apt,325,3,74,1.73,179
6305,9779960,Brooklyn NY min away from Manhattan,30793816,Brooklyn,Bushwick,40.68589,-73.91486,Private room,60,1,17,0.4,205
6306,9786398,LOCATION! Private room with yard.,1698487,Brooklyn,Prospect Heights,40.67835,-73.96846,Private room,85,1,90,2.08,345
6307,9786543,Private bdrm in bedstuy brownstone,49293531,Brooklyn,Bedford-Stuyvesant,40.68666,-73.92724,Private room,60,15,14,0.38,251
6308,9788114,Large Private Garden Apartment in Townhouse,785524,Bronx,Concourse,40.82023,-73.92844,Entire home/apt,87,1,132,3.11,211
6309,9789339,"BIG and Comfortable apt, by Park!",10338528,Brooklyn,Flatbush,40.65411,-73.95816,Private room,55,4,8,0.19,173
6310,9790748,Doorman 2 bed 1.5 Ba! Sky view!5173,16098958,Manhattan,Upper East Side,40.7773,-73.95305,Entire home/apt,260,30,1,0.3,336
6311,9792286,Private room in East Village Apt.,48593918,Manhattan,East Village,40.72265,-73.98365,Private room,90,2,187,4.31,86
6312,9792323,Brand New Studio!! UNITED NATIONS!!,1475015,Manhattan,Midtown,40.75185,-73.97001,Entire home/apt,83,30,3,0.09,331
6313,9798242,Sunlit Private Rm Btwn Times Sq/Central Park/HK,22247089,Manhattan,Hell's Kitchen,40.76576,-73.98383,Private room,145,2,51,1.19,139
6314,9804368,Local and authentic in Chelsea,48705835,Manhattan,Chelsea,40.74566,-73.99989,Entire home/apt,365,6,100,2.37,257
6315,9806373,"Bright Spacious Brooklyn Gem, 3 BR",50523735,Brooklyn,Prospect-Lefferts Gardens,40.6576,-73.94609,Entire home/apt,140,2,131,3.06,273
6316,9806634,Cozy room in sweet East Village Apt!,4765305,Manhattan,East Village,40.72288,-73.98454,Private room,72,1,3,0.08,201
6317,9807758,Doorman One bedroom Laundry!5128,16098958,Manhattan,Gramercy,40.73564,-73.98611,Entire home/apt,165,30,2,0.05,321
6318,9808859,Doorman Laundry One bedroom!5134,16098958,Manhattan,Hell's Kitchen,40.76565,-73.98587,Entire home/apt,160,30,1,0.03,365
6319,9809911,Classic Brooklyn Charm,50537550,Brooklyn,Bedford-Stuyvesant,40.68441,-73.91625,Entire home/apt,185,2,24,0.56,365
6320,9810271,Private room in 4 BR on Riverside,50539477,Manhattan,Harlem,40.8226,-73.95468,Private room,48,30,100,2.31,183
6321,9810696,MANNYS' PLACE,50541121,Manhattan,Hell's Kitchen,40.76385,-73.98669,Entire home/apt,199,2,137,3.14,317
6322,9818465,Sunny apt in morningside heights,24554945,Manhattan,Morningside Heights,40.80761,-73.95841,Entire home/apt,125,6,5,0.16,1
6323,9821370,"Elegant, sunny and spacious room in Harlem",50588394,Manhattan,Harlem,40.82391,-73.93881,Private room,80,1,28,0.72,364
6324,9821408,Cozy East Village apartment w Steinway piano,1010435,Manhattan,East Village,40.72792,-73.98718,Entire home/apt,125,7,4,0.17,1
6325,9823085,Private room in bright apartment!,46256682,Brooklyn,Bedford-Stuyvesant,40.68786,-73.95019,Private room,65,5,10,0.49,3
6326,9824463,BK's Finest Courtyard Rm close to transportation,50600973,Brooklyn,Bushwick,40.69452,-73.9284,Private room,42,1,216,5.0,61
6327,9826062,One Bedroom Midtown East Cozy 1 BR,28768715,Manhattan,Murray Hill,40.74852,-73.97521,Entire home/apt,210,3,59,1.54,248
6328,9826628,"Cozy Room, Huge Yard, Trendy Brooklyn",820010,Brooklyn,Bedford-Stuyvesant,40.6913,-73.9406,Private room,60,1,113,2.66,332
6329,9827941,"Rm in Pvt Home, Nr Trn To NYC - NO CLEANING FEE",15163256,Brooklyn,Sheepshead Bay,40.60596,-73.95672,Private room,73,3,77,2.04,354
6330,9828004,Private Rm - near NYC Transit - No Cleaning Fee,15163256,Brooklyn,Sheepshead Bay,40.60666,-73.9575,Private room,67,3,62,1.65,338
6331,9832827,Full apartment,50638417,Manhattan,East Harlem,40.78442,-73.94722,Entire home/apt,110,5,70,1.81,310
6332,9836940,Bright & Sunny 2-Bed - Bushwick/Bed-Stuy Border!,10664416,Brooklyn,Bedford-Stuyvesant,40.68735,-73.9196,Entire home/apt,165,3,36,4.37,274
6333,9837205,Cozy private room in Bayridge Brooklyn New York,16209547,Brooklyn,Fort Hamilton,40.61634,-74.03378,Private room,120,2,9,0.23,365
6334,9837588,Bright Brooklyn Apartment,46080859,Brooklyn,Bedford-Stuyvesant,40.68307,-73.92894,Entire home/apt,119,5,13,0.3,3
6335,9839017,The new MBnb: No Breakfast. All Business.,3510997,Manhattan,Harlem,40.82545,-73.94969,Entire home/apt,149,31,24,0.58,149
6336,9841695,"Beautiful , Peaceful , Paradise",50678424,Brooklyn,Bedford-Stuyvesant,40.68777,-73.94793,Entire home/apt,206,1,35,0.81,365
6337,9842117,Cozy and comfortable apart,50638417,Manhattan,East Harlem,40.79088,-73.94261,Entire home/apt,120,5,52,1.29,323
6338,9843884,Beautiful and Warm Garden Apartment,50686888,Brooklyn,East New York,40.6682,-73.88541,Entire home/apt,150,30,16,0.37,365
