id,neighbourhood,price,stay_type,avgprice
28659894,Bushwick,55.0,1,90.89435989256938
28660257,Bushwick,50.0,1,90.89435989256938
28660377,Bushwick,55.0,1,90.89435989256938
28661274,Bedford Stuyvesant,60.0,1,105.70102090422947
28661542,Bushwick,55.0,1,90.89435989256938
28661704,Bushwick,50.0,1,90.89435989256938
28662351,East Harlem,59.0,1,121.45999165354331
28666327,Bushwick,85.0,1,90.89435989256938
28666578,Clinton,120.0,1,165.18030573843416
28667823,Williamsburg,65.0,1,137.40992321323094
28667969,Canarsie,80.0,1,96.925
28668546,East Flatbush,46.0,1,91.9221183800623
28669168,Gramercy,135.0,1,168.1011574074074
28671992,Tompkinsville,55.0,1,88.44827586206897
28680502,Flatbush,95.0,1,92.42756183745583
28680995,Flatlands,40.0,1,99.53703703703704
28681181,Bedford Stuyvesant,100.0,1,105.70102090422947
28682647,Bushwick,60.0,1,90.89435989256938
28689514,Bedford Stuyvesant,110.0,1,105.70102090422947
28690074,Upper East Side,90.0,1,165.82365635198136
28690364,Flushing,53.0,1,80.80463576158941
28690371,Bedford Stuyvesant,85.0,1,105.70102090422947
28692213,Astoria,100.0,1,99.68881685575364
28692232,Wakefield,65.0,1,88.469140625
28692626,Hollis,55.0,1,74.11111111111111
28692911,Flatlands,85.0,1,99.53703703703704
28693418,Upper West Side,200.0,1,164.86134589041097
28694075,Greenpoint,225.0,1,136.96753246753246
28695405,Hunters Point,95.0,1,117.14079422382672
28697632,Washington Heights,189.0,1,91.67719002293578
28697997,East Flatbush,53.0,1,91.9221183800623
28699887,Sunset Park,80.0,1,106.48186528497409
28701957,Clinton,97.0,1,165.18030573843416
28711792,East Village,85.0,1,159.5356283068783
28713500,Midtown,330.0,1,245.98121224627874
28715862,Crown Heights,195.0,1,116.16734693877551
28717231,Crown Heights,100.0,1,116.16734693877551
28718446,East Village,140.0,1,159.5356283068783
28718812,East Harlem,275.0,1,121.45999165354331
28719635,East Flatbush,85.0,1,91.9221183800623
28721911,East New York,117.0,1,94.9917695473251
28722807,Sunset Park,160.0,1,106.48186528497409
28722897,East Harlem,65.0,1,121.45999165354331
28730167,Windsor Terrace,105.0,1,126.875
28730408,Clinton Hill,225.0,1,139.83703703703705
28730581,Bay Ridge,245.0,1,106.52380952380952
28731208,Flatbush,185.0,1,92.42756183745583
28732998,Tribeca,295.0,1,274.64551810344824
28734328,Bedford Stuyvesant,190.0,1,105.70102090422947
28734774,Bedford Stuyvesant,59.0,1,105.70102090422947
28736269,Williamsburg,60.0,1,137.40992321323094
28736904,Clinton,325.0,1,165.18030573843416
28737665,East Harlem,100.0,1,121.45999165354331
28737860,SoHo,355.0,1,197.69398796296298
28738642,Borough Park,60.0,1,73.98701298701299
28739729,East Harlem,65.0,1,121.45999165354331
28739873,Arverne,100.0,1,150.0
28740981,Harlem,99.0,1,112.78284126547456
28741369,Borough Park,65.0,1,73.98701298701299
28741548,Borough Park,58.0,1,73.98701298701299
28743080,Midtown,75.0,1,245.98121224627874
28751496,Astoria,50.0,1,99.68881685575364
28751660,Clinton,300.0,1,165.18030573843416
28751912,Sunset Park,80.0,1,106.48186528497409
28754650,Chelsea,140.0,1,188.13311841004185
28755241,Financial District,199.0,1,208.96072712328765
28756175,East Flatbush,43.0,1,91.9221183800623
28757927,Hunters Point,200.0,1,117.14079422382672
28759034,East Harlem,75.0,1,121.45999165354331
28760070,Sheepshead Bay,99.0,1,92.61797752808988
28760189,Fort Hamilton,90.0,1,100.93939393939394
28761069,Harlem,62.0,1,112.78284126547456
28762323,Williamsburg,105.0,1,137.40992321323094
28763093,Midtown,175.0,1,245.98121224627874
28764308,SoHo,100.0,1,197.69398796296298
28770601,Crown Heights,76.0,1,116.16734693877551
28773549,Midtown,299.0,1,245.98121224627874
28775714,Hunters Point,80.0,1,117.14079422382672
28777968,Crown Heights,80.0,1,116.16734693877551
28778379,Williamsburg,250.0,1,137.40992321323094
28779020,Little Italy,115.0,1,170.56605126582278
28779353,Bedford Stuyvesant,70.0,1,105.70102090422947
28779900,East Flatbush,46.0,1,91.9221183800623
28780515,East Flatbush,80.0,1,91.9221183800623
28781373,Flatbush,65.0,1,92.42756183745583
28782669,East Elmhurst,40.0,1,80.59712230215827
28784880,Jackson Heights,72.0,1,84.96694214876032
28785091,East Flatbush,100.0,1,91.9221183800623
28785322,Financial District,185.0,1,208.96072712328765
28786315,East Flatbush,60.0,1,91.9221183800623
28786900,East Flatbush,70.0,1,91.9221183800623
28787365,Bedford Stuyvesant,53.0,1,105.70102090422947
28787471,Bedford Stuyvesant,110.0,1,105.70102090422947
28787488,Bedford Stuyvesant,53.0,1,105.70102090422947
28790081,East Village,59.0,1,159.5356283068783
28790940,East Village,79.0,1,159.5356283068783
28794872,Sunset Park,150.0,1,106.48186528497409
28799008,Crown Heights,200.0,1,116.16734693877551
28801345,West Village,125.0,1,200.29409194078949
28801976,Williamsburg,200.0,1,137.40992321323094
28802019,Harlem,200.0,1,112.78284126547456
28805245,East Village,125.0,1,159.5356283068783
28805290,Williamsburg,70.0,1,137.40992321323094
28807852,SoHo,100.0,1,197.69398796296298
28807969,East Village,359.0,1,159.5356283068783
28810799,Morris Park,40.0,1,87.0
28812604,Greenwich Village,120.0,1,198.69137352941175
28813184,East Village,125.0,1,159.5356283068783
28815052,West Village,225.0,1,200.29409194078949
28815149,Bedford Stuyvesant,57.0,1,105.70102090422947
28817364,Woodside,115.0,1,95.76068376068376
28820641,SoHo,350.0,1,197.69398796296298
28826608,Springfield Gardens,75.0,1,93.39189189189189
28831635,Upper East Side,149.0,1,165.82365635198136
28833297,Bedford Stuyvesant,200.0,1,105.70102090422947
28833410,SoHo,275.0,1,197.69398796296298
28834703,Bedford Stuyvesant,130.0,1,105.70102090422947
28836267,Elmhurst,45.0,1,88.88461538461539
28836976,Rosedale,80.0,1,82.97727272727273
28837152,Harlem,110.0,1,112.78284126547456
28838614,Queens Village,68.0,1,85.65853658536585
28838673,Bedford Stuyvesant,275.0,1,105.70102090422947
28838875,Downtown,250.0,1,169.38709677419354
28839265,Far Rockaway,60.0,1,90.81818181818181
28840175,Chelsea,288.0,1,188.13311841004185
28841259,Williamsburg,70.0,1,137.40992321323094
28841361,South Bronx,60.0,1,86.93132333333332
28842166,Financial District,100.0,1,208.96072712328765
28844940,Canarsie,59.0,1,96.925
28845130,Sunnyside,119.0,1,91.43315508021391
28846489,Fort Greene,89.0,1,146.19026548672565
28850624,Greenwood,60.0,1,135.74666666666667
28852284,Washington Heights,66.0,1,91.67719002293578
28856920,Financial District,175.0,1,208.96072712328765
28859453,West Village,310.0,1,200.29409194078949
28859846,Maspeth,109.0,1,95.6086956521739
28860221,East Harlem,65.0,1,121.45999165354331
28861629,East Harlem,83.0,1,121.45999165354331
28862464,Harlem,200.0,1,112.78284126547456
28866426,Jamaica,46.0,1,88.33116883116882
28867268,Bushwick,50.0,1,90.89435989256938
28867312,Bedford Stuyvesant,200.0,1,105.70102090422947
28867577,Harlem,180.0,1,112.78284126547456
28869774,Williamsburg,160.0,1,137.40992321323094
28871214,East Harlem,72.0,1,121.45999165354331
28871823,Bedford Stuyvesant,72.0,1,105.70102090422947
28872273,Williamsburg,210.0,1,137.40992321323094
28872377,Hunts Point,40.0,1,49.9
28887506,Williamsburg,105.0,1,137.40992321323094
28888037,Hunters Point,95.0,1,117.14079422382672
28888147,Midtown,235.0,1,245.98121224627874
28889141,Brighton Beach,69.0,1,94.54347826086956
28890190,Williamsburg,70.0,1,137.40992321323094
28891043,Jackson Heights,41.0,1,84.96694214876032
28891434,Crown Heights,120.0,1,116.16734693877551
28891558,Woodside,55.0,1,95.76068376068376
28892753,Forest Hills,88.0,1,97.65384615384616
28892979,Forest Hills,78.0,1,97.65384615384616
28893129,Forest Hills,58.0,1,97.65384615384616
28893365,East Village,85.0,1,159.5356283068783
28894636,Clinton,150.0,1,165.18030573843416
28895817,Bedford Stuyvesant,67.0,1,105.70102090422947
28896148,Jamaica,51.0,1,88.33116883116882
28896237,East Flatbush,99.0,1,91.9221183800623
28896728,Inwood,99.0,1,91.49193548387096
28901045,Crown Heights,75.0,1,116.16734693877551
28901091,Fort Greene,175.0,1,146.19026548672565
28909276,Canarsie,55.0,1,96.925
28909477,Clifton,150.0,1,85.75
28910248,Bushwick,90.0,1,90.89435989256938
28910978,East Elmhurst,65.0,1,80.59712230215827
28911775,St. Albans,50.0,1,98.17241379310344
28911830,Pelham Bay,299.0,1,97.08695652173913
28911848,Pelham Bay,125.0,1,97.08695652173913
28911924,Clinton,85.0,1,165.18030573843416
28912358,Upper East Side,80.0,1,165.82365635198136
28913324,Harlem,270.0,1,112.78284126547456
28913606,Midtown,175.0,1,245.98121224627874
28913683,Midtown,359.0,1,245.98121224627874
28913824,Windsor Terrace,100.0,1,126.875
28915824,Chinatown,185.0,1,153.70858168316832
28915827,Financial District,119.0,1,208.96072712328765
28916312,Fordham,90.0,1,71.32352941176471
28916375,Little Italy,160.0,1,170.56605126582278
28916850,Bushwick,149.0,1,90.89435989256938
28916864,Borough Park,57.0,1,73.98701298701299
28917505,Borough Park,50.0,1,73.98701298701299
28917781,Borough Park,55.0,1,73.98701298701299
28918624,Borough Park,45.0,1,73.98701298701299
28919308,Chelsea,195.0,1,188.13311841004185
28919420,Prospect Lefferts Gardens,40.0,1,98.17100371747212
28919421,Borough Park,60.0,1,73.98701298701299
28919516,Borough Park,60.0,1,73.98701298701299
28920811,Hunters Point,120.0,1,117.14079422382672
28932158,Chinatown,110.0,1,153.70858168316832
28933107,East Village,85.0,1,159.5356283068783
28933403,Bushwick,200.0,1,90.89435989256938
28934396,Downtown,285.0,1,169.38709677419354
28935658,Upper East Side,200.0,1,165.82365635198136
28935673,Bushwick,100.0,1,90.89435989256938
28936557,Harlem,80.0,1,112.78284126547456
28937584,East Harlem,57.0,1,121.45999165354331
28938342,Bushwick,70.0,1,90.89435989256938
28938631,Chelsea,299.0,1,188.13311841004185
28939377,Harlem,145.0,1,112.78284126547456
28940025,City Island,84.0,1,100.07692307692308
28940496,Crown Heights,55.0,1,116.16734693877551
28940952,Bedford Stuyvesant,48.0,1,105.70102090422947
28941614,Bedford Stuyvesant,45.0,1,105.70102090422947
28941710,Jackson Heights,69.0,1,84.96694214876032
28941808,Bedford Stuyvesant,50.0,1,105.70102090422947
28942802,Dyker Heights,150.0,1,113.5
28950019,Elmhurst,40.0,1,88.88461538461539
28953757,Hunters Point,100.0,1,117.14079422382672
28954021,Crown Heights,100.0,1,116.16734693877551
28954146,Bushwick,160.0,1,90.89435989256938
28954400,Bedford Stuyvesant,110.0,1,105.70102090422947
28956510,SoHo,249.0,1,197.69398796296298
28958489,Brighton Beach,50.0,1,94.54347826086956
28958526,Little Italy,240.0,1,170.56605126582278
28959608,Park Slope,100.0,1,156.9579831932773
28959784,Hunters Point,119.0,1,117.14079422382672
28959854,Wakefield,75.0,1,88.469140625
28960086,Ozone Park,90.0,1,88.29545454545455
28960455,Astoria,149.0,1,99.68881685575364
28961050,Bedford Stuyvesant,68.0,1,105.70102090422947
28961085,Midtown,250.0,1,245.98121224627874
28961203,Bedford Stuyvesant,63.0,1,105.70102090422947
28961444,East Harlem,56.0,1,121.45999165354331
28961690,Clinton Hill,200.0,1,139.83703703703705
28961919,Hollis,65.0,1,74.11111111111111
28962959,Lower East Side,300.0,1,158.55794867075664
28963068,Port Morris,100.0,1,96.52631578947368
28963934,Washington Heights,70.0,1,91.67719002293578
28964166,Williamsburg,275.0,1,137.40992321323094
28964397,Chelsea,65.0,1,188.13311841004185
28965064,Crown Heights,150.0,1,116.16734693877551
28965609,Bedford Stuyvesant,82.0,1,105.70102090422947
28966707,Williamsburg,80.0,1,137.40992321323094
28971081,Lower East Side,169.0,1,158.55794867075664
28971865,Bedford Stuyvesant,150.0,1,105.70102090422947
28972637,Harlem,125.0,1,112.78284126547456
28976135,Bedford Stuyvesant,65.0,1,105.70102090422947
28976867,Upper East Side,160.0,1,165.82365635198136
28977135,Clinton Hill,175.0,1,139.83703703703705
28978023,Astoria,150.0,1,99.68881685575364
28978145,Fort Greene,210.0,1,146.19026548672565
28978474,Bedford Stuyvesant,125.0,1,105.70102090422947
28978510,Midtown,240.0,1,245.98121224627874
28980678,Bedford Stuyvesant,150.0,1,105.70102090422947
28982688,Flatbush,80.0,1,92.42756183745583
28983494,East Flatbush,135.0,1,91.9221183800623
28984202,Williamsburg,55.0,1,137.40992321323094
28984222,Bedford Stuyvesant,230.0,1,105.70102090422947
28985708,Little Italy,175.0,1,170.56605126582278
28986154,Bedford Stuyvesant,139.0,1,105.70102090422947
28986535,Bushwick,129.0,1,90.89435989256938
28986804,Bedford Stuyvesant,80.0,1,105.70102090422947
28987232,Bushwick,44.0,1,90.89435989256938
28988283,Harlem,150.0,1,112.78284126547456
28988684,Bushwick,90.0,1,90.89435989256938
28989676,East New York,200.0,1,94.9917695473251
28989889,Belmont,65.0,1,114.0
28990341,Little Italy,130.0,1,170.56605126582278
28992146,Clinton,125.0,1,165.18030573843416
28992518,Lower East Side,175.0,1,158.55794867075664
28993172,Chinatown,125.0,1,153.70858168316832
28994671,Flushing,48.0,1,80.80463576158941
28999699,Flushing,48.0,1,80.80463576158941
29000338,Sheepshead Bay,50.0,1,92.61797752808988
29001222,Washington Heights,80.0,1,91.67719002293578
29002099,Little Italy,95.0,1,170.56605126582278
29002824,East Village,90.0,1,159.5356283068783
29004967,Williamsburg,85.0,1,137.40992321323094
29005696,Prospect Heights,90.0,1,138.7037037037037
29008272,Astoria,80.0,1,99.68881685575364
29008767,Fort Greene,134.0,1,146.19026548672565
29012259,Bedford Stuyvesant,55.0,1,105.70102090422947
29012563,Williamsburg,60.0,1,137.40992321323094
29013947,Bushwick,74.0,1,90.89435989256938
29015079,Williamsburg,160.0,1,137.40992321323094
29015492,Clinton,65.0,1,165.18030573843416
29016112,Jackson Heights,128.0,1,84.96694214876032
29016146,Harlem,250.0,1,112.78284126547456
29016907,St. Albans,45.0,1,98.17241379310344
29025649,Sunset Park,100.0,1,106.48186528497409
29027131,Williamsburg,65.0,1,137.40992321323094
29027424,Briarwood,350.0,1,87.25
29027853,Harlem,120.0,1,112.78284126547456
29028668,Morningside Heights,135.0,1,113.38
29028761,Mott Haven,42.0,1,86.87978260869565
29031273,East Harlem,66.0,1,121.45999165354331
29031768,Astoria,105.0,1,99.68881685575364
29034966,Brighton Beach,80.0,1,94.54347826086956
29035989,Corona,40.0,1,76.5625
29036763,Hunters Point,70.0,1,117.14079422382672
29037043,Bedford Stuyvesant,72.0,1,105.70102090422947
29037276,Borough Park,45.0,1,73.98701298701299
29037483,Mott Haven,79.0,1,86.87978260869565
29037588,Upper West Side,295.0,1,164.86134589041097
29038532,Williamsburg,120.0,1,137.40992321323094
29039647,Mott Haven,120.0,1,86.87978260869565
29041626,Woodside,90.0,1,95.76068376068376
29043928,East Flatbush,125.0,1,91.9221183800623
29051174,Upper East Side,135.0,1,165.82365635198136
29051227,Lower East Side,120.0,1,158.55794867075664
29054423,Jackson Heights,68.0,1,84.96694214876032
29054576,Brighton Beach,105.0,1,94.54347826086956
29054973,Harlem,200.0,1,112.78284126547456
29055747,Morningside Heights,75.0,1,113.38
29056345,Bushwick,40.0,1,90.89435989256938
29056566,Williamsburg,215.0,1,137.40992321323094
29057244,Williamsburg,80.0,1,137.40992321323094
29058075,Forest Hills,150.0,1,97.65384615384616
29059214,SoHo,89.0,1,197.69398796296298
29059533,Washington Heights,120.0,1,91.67719002293578
29059768,Gramercy,350.0,1,168.1011574074074
29060392,Bushwick,85.0,1,90.89435989256938
29063276,Crown Heights,48.0,1,116.16734693877551
29063485,Canarsie,78.0,1,96.925
29063993,Chelsea,69.0,1,188.13311841004185
29073059,Financial District,150.0,1,208.96072712328765
29073462,SoHo,134.0,1,197.69398796296298
29073911,Maspeth,42.0,1,95.6086956521739
29074124,Clinton,100.0,1,165.18030573843416
29074233,Crown Heights,80.0,1,116.16734693877551
29075705,Williamsburg,66.0,1,137.40992321323094
29075810,Williamsburg,95.0,1,137.40992321323094
29079293,Carroll Gardens,175.0,1,151.22549019607843
29079699,Clinton,200.0,1,165.18030573843416
29079912,Astoria,100.0,1,99.68881685575364
29081010,Flushing,70.0,1,80.80463576158941
29081056,Williamsbridge,80.0,1,98.57692307692308
29081059,College Point,60.0,1,69.16666666666667
29081201,Flatbush,89.0,1,92.42756183745583
29081288,East Flatbush,90.0,1,91.9221183800623
29081547,Woodside,53.0,1,95.76068376068376
29082165,Bedford Stuyvesant,90.0,1,105.70102090422947
29082372,Queens Village,60.0,1,85.65853658536585
29082508,Midwood,125.0,1,90.58333333333333
29083751,SoHo,115.0,1,197.69398796296298
29090040,Upper West Side,138.0,1,164.86134589041097
29095217,East Flatbush,140.0,1,91.9221183800623
29096312,East Harlem,120.0,1,121.45999165354331
29096448,NoHo,225.0,1,214.89655172413794
29097472,Williamsburg,275.0,1,137.40992321323094
29098862,East New York,80.0,1,94.9917695473251
29100541,Forest Hills,99.0,1,97.65384615384616
29101869,Bedford Stuyvesant,85.0,1,105.70102090422947
29102760,East Elmhurst,79.0,1,80.59712230215827
29103275,Upper East Side,100.0,1,165.82365635198136
29104053,East New York,150.0,1,94.9917695473251
29104593,Upper East Side,100.0,1,165.82365635198136
29104786,Harlem,56.0,1,112.78284126547456
29105065,Prospect Lefferts Gardens,70.0,1,98.17100371747212
29105563,East Flatbush,120.0,1,91.9221183800623
29105864,Upper East Side,155.0,1,165.82365635198136
29106442,Clinton Hill,200.0,1,139.83703703703705
29107308,Clinton,250.0,1,165.18030573843416
29113996,Chinatown,106.0,1,153.70858168316832
29117381,Rego Park,40.0,1,93.78125
29117643,Fordham,48.0,1,71.32352941176471
29123516,Williamsburg,68.0,1,137.40992321323094
29124172,Jackson Heights,49.0,1,84.96694214876032
29124414,Crown Heights,185.0,1,116.16734693877551
29124476,Inwood,50.0,1,91.49193548387096
29126587,Bedford Stuyvesant,65.0,1,105.70102090422947
29126779,Financial District,230.0,1,208.96072712328765
29127425,Bedford Stuyvesant,60.0,1,105.70102090422947
29127613,Flatbush,60.0,1,92.42756183745583
29128941,Williamsburg,60.0,1,137.40992321323094
29129256,Upper West Side,79.0,1,164.86134589041097
29129902,Upper West Side,275.0,1,164.86134589041097
29130366,East Harlem,220.0,1,121.45999165354331
29130381,Gramercy,95.0,1,168.1011574074074
29130838,Kensington,130.0,1,87.97435897435898
29132306,Midtown,120.0,1,245.98121224627874
29132322,Williamsburg,95.0,1,137.40992321323094
29132459,Fort Greene,45.0,1,146.19026548672565
29132728,Gramercy,175.0,1,168.1011574074074
29133320,Bushwick,70.0,1,90.89435989256938
29133348,Ridgewood,120.0,1,86.47692307692307
29133389,Bedford Stuyvesant,70.0,1,105.70102090422947
29133980,East Elmhurst,99.0,1,80.59712230215827
29134423,Bushwick,155.0,1,90.89435989256938
29134543,Canarsie,125.0,1,96.925
29135488,Ridgewood,50.0,1,86.47692307692307
29135797,East Village,187.0,1,159.5356283068783
29136920,Greenwood,179.0,1,135.74666666666667
29146109,Astoria,96.0,1,99.68881685575364
29146373,Bedford Stuyvesant,75.0,1,105.70102090422947
29146446,Brooklyn Heights,151.0,1,167.45
29148367,Little Italy,165.0,1,170.56605126582278
29148550,Gramercy,125.0,1,168.1011574074074
29149612,Astoria,87.0,1,99.68881685575364
